customer_id,age,segment,region,tenure_months,credit_limit,avg_monthly_spend,txns_last_3mo,days_past_due,churn_flag,current_balance,utilization_rate,pct_revolve,revolve_balance,delinquent_flag
100589,50,Affluent,East,19,50000,11106.0,27,0,0,35585.0,0.71,0.54,19216.0,0
100590,37,Starter,North,57,80000,8531.0,23,0,0,12994.0,0.16,0.55,7147.0,0
100591,69,Mass,East,25,80000,20199.0,21,0,1,46864.0,0.59,0.29,13591.0,0
100592,40,Mass,North,31,80000,19808.0,24,0,0,19998.0,0.25,0.5,9999.0,0
100593,68,Mass,South,81,50000,24654.0,24,30,0,12601.0,0.25,0.27,3402.0,1
100594,45,Affluent,South,23,20000,14335.0,29,0,0,39948.0,2.0,0.65,25966.0,0
100595,42,Mass,South,32,80000,21468.0,14,0,1,26573.0,0.33,0.55,14615.0,0
100596,33,Mass,North,74,80000,22682.0,22,0,0,22173.0,0.28,0.15,3326.0,0
100597,39,Mass,South,10,20000,21781.0,19,0,0,24760.0,1.24,0.38,9409.0,0
100598,69,Affluent,North,54,80000,10982.0,19,0,0,47800.0,0.6,0.15,7170.0,0
100599,56,Affluent,East,52,50000,19270.0,18,0,0,46078.0,0.92,0.47,21657.0,0
100600,32,Mass,North,148,80000,21095.0,18,0,0,27008.0,0.34,0.9,24307.0,0
100601,61,Mass,East,160,120000,18061.0,16,0,1,2362.0,0.02,0.24,567.0,0
100602,39,Starter,North,114,20000,1000.0,23,0,1,4168.0,0.21,0.42,1751.0,0
100603,32,Starter,East,14,20000,19364.0,20,0,0,17336.0,0.87,0.4,6934.0,0
100604,29,Mass,South,178,80000,36807.0,29,0,0,52154.0,0.65,0.26,13560.0,0
100605,27,Starter,East,156,80000,14940.0,20,0,0,6638.0,0.08,0.52,3452.0,0
100606,48,Mass,South,110,80000,11811.0,16,0,0,876.0,0.01,0.91,797.0,0
100607,34,Starter,South,53,120000,21173.0,20,0,0,25773.0,0.21,0.32,8247.0,0
100608,51,Mass,East,152,120000,20655.0,18,0,1,33198.0,0.28,0.31,10291.0,0
100609,39,Mass,North,79,200000,28138.0,16,0,0,12874.0,0.06,0.7,9012.0,0
100610,67,Affluent,North,22,50000,7308.0,24,0,0,64964.0,1.3,0.34,22088.0,0
100611,36,Starter,West,30,50000,24217.0,23,0,0,17725.0,0.35,0.48,8508.0,0
100612,25,Mass,North,4,50000,23019.0,24,0,0,49212.0,0.98,0.14,6890.0,0
100613,55,Affluent,West,59,20000,16792.0,28,0,0,89129.0,4.46,0.33,29413.0,0
100614,32,Starter,North,8,80000,20879.0,25,0,0,18070.0,0.23,0.12,2168.0,0
100615,45,Affluent,North,12,50000,26750.0,20,0,1,0.0,0.0,0.26,0.0,0
100616,41,Mass,South,119,120000,25415.0,23,0,1,20859.0,0.17,0.26,5423.0,0
100617,56,Mass,West,159,80000,8284.0,26,0,0,20641.0,0.26,0.45,9288.0,0
100618,43,Affluent,North,34,80000,24971.0,24,0,1,28970.0,0.36,0.56,16223.0,0
100619,36,Starter,West,82,50000,17450.0,23,0,0,14994.0,0.3,0.47,7047.0,0
100620,59,Mass,South,98,20000,18619.0,24,0,0,2428.0,0.12,0.08,194.0,0
100621,65,Affluent,South,127,20000,18622.0,27,0,0,57245.0,2.86,0.21,12021.0,0
100622,62,Starter,West,75,50000,16723.0,23,0,0,0.0,0.0,0.32,0.0,0
100623,59,Mass,South,105,20000,28130.0,20,0,1,31709.0,1.59,0.4,12684.0,0
100624,34,Affluent,East,49,80000,17288.0,21,0,0,51863.0,0.65,0.07,3630.0,0
100625,51,Starter,East,79,120000,8484.0,31,0,0,11890.0,0.1,0.67,7966.0,0
100626,25,Affluent,South,93,120000,14655.0,15,0,0,57831.0,0.48,0.27,15614.0,0
100627,55,Mass,East,154,80000,19519.0,25,0,0,46198.0,0.58,0.22,10164.0,0
100628,43,Mass,North,18,20000,28448.0,28,0,0,35993.0,1.8,0.42,15117.0,0
100629,49,Mass,West,96,120000,23126.0,14,0,0,18741.0,0.16,0.11,2062.0,0
100630,63,Starter,North,38,120000,10770.0,18,0,0,5350.0,0.04,0.15,802.0,0
100631,31,Affluent,West,87,20000,39124.0,26,0,0,74710.0,3.74,0.39,29137.0,0
100632,38,Affluent,South,88,80000,20251.0,27,0,0,4051.0,0.05,0.38,1539.0,0
100633,67,Mass,North,50,50000,28841.0,23,0,0,14498.0,0.29,0.63,9134.0,0
100634,32,Mass,South,8,120000,16710.0,20,0,0,21798.0,0.18,0.1,2180.0,0
100635,29,Mass,South,169,200000,22534.0,21,0,0,32296.0,0.16,0.7,22607.0,0
100636,30,Mass,West,134,20000,25135.0,31,0,1,25171.0,1.26,0.36,9062.0,0
100637,64,Mass,West,69,120000,28355.0,17,0,0,42084.0,0.35,0.27,11363.0,0
100638,37,Mass,West,172,80000,26988.0,32,0,0,5053.0,0.06,0.35,1769.0,0
100639,58,Mass,North,121,200000,25414.0,17,30,0,5586.0,0.03,0.75,4190.0,1
100640,27,Mass,East,64,50000,15322.0,23,0,0,30713.0,0.61,0.33,10135.0,0
100641,66,Mass,West,157,120000,13140.0,25,30,0,20627.0,0.17,0.48,9901.0,1
100642,33,Starter,West,156,20000,20827.0,19,60,0,15868.0,0.79,0.15,2380.0,1
100643,60,Starter,North,139,50000,25932.0,19,0,0,9672.0,0.19,0.29,2805.0,0
100644,62,Mass,West,121,20000,16107.0,27,0,0,28293.0,1.41,0.59,16693.0,0
100645,29,Mass,North,65,200000,27054.0,19,0,0,27209.0,0.14,0.25,6802.0,0
100646,47,Mass,South,107,120000,30347.0,17,0,0,37802.0,0.32,0.55,20791.0,0
100647,22,Mass,West,147,120000,10211.0,28,0,0,29034.0,0.24,0.34,9872.0,0
100648,25,Mass,West,137,120000,10886.0,24,90,0,26011.0,0.22,0.78,20289.0,1
100649,49,Mass,South,155,20000,16807.0,21,0,0,45655.0,2.28,0.73,33328.0,0
100650,57,Mass,South,162,50000,20615.0,25,0,0,8313.0,0.17,0.48,3990.0,0
100651,58,Mass,South,172,20000,13541.0,20,0,0,36046.0,1.8,0.15,5407.0,0
100652,39,Mass,West,100,20000,29494.0,22,0,0,2933.0,0.15,0.07,205.0,0
100653,28,Affluent,East,82,20000,21605.0,31,0,0,77317.0,3.87,0.13,10051.0,0
100654,68,Mass,East,143,50000,18335.0,28,0,0,9810.0,0.2,0.26,2551.0,0
100655,65,Starter,East,51,50000,5795.0,27,0,0,31857.0,0.64,0.57,18158.0,0
100656,21,Starter,West,141,20000,6816.0,20,0,0,8538.0,0.43,0.2,1708.0,0
100657,42,Starter,South,83,20000,20389.0,21,0,0,10214.0,0.51,0.46,4698.0,0
100658,37,Mass,West,177,20000,1000.0,34,0,0,11399.0,0.57,0.28,3192.0,0
100659,27,Mass,South,112,200000,26607.0,15,0,0,23505.0,0.12,0.45,10577.0,0
100660,45,Mass,West,56,80000,16656.0,12,0,0,16548.0,0.21,0.42,6950.0,0
100661,65,Mass,West,179,200000,45566.0,18,0,0,33752.0,0.17,0.27,9113.0,0
100662,24,Starter,South,165,50000,37617.0,21,0,0,21314.0,0.43,0.1,2131.0,0
100663,56,Mass,East,145,50000,16458.0,25,0,0,47947.0,0.96,0.3,14384.0,0
100664,26,Starter,South,157,80000,17096.0,20,0,0,15061.0,0.19,0.45,6777.0,0
100665,51,Mass,North,161,50000,26462.0,26,0,0,15902.0,0.32,0.32,5089.0,0
100666,39,Starter,North,60,50000,32477.0,22,0,0,24944.0,0.5,0.19,4739.0,0
100667,64,Affluent,South,120,20000,4077.0,28,0,0,7394.0,0.37,0.28,2070.0,0
100668,59,Starter,West,138,20000,2816.0,22,0,0,7316.0,0.37,0.72,5268.0,0
100669,47,Affluent,North,175,50000,12713.0,18,0,0,47299.0,0.95,0.48,22704.0,0
100670,30,Mass,North,23,50000,22953.0,17,0,0,20869.0,0.42,0.36,7513.0,0
100671,46,Affluent,West,149,80000,22223.0,24,0,0,67434.0,0.84,0.14,9441.0,0
100672,39,Mass,West,13,20000,27093.0,31,60,1,11562.0,0.58,0.53,6128.0,1
100673,59,Mass,East,101,20000,7803.0,22,0,0,69526.0,3.48,0.57,39630.0,0
100674,23,Mass,West,161,120000,1000.0,29,0,0,24227.0,0.2,0.58,14052.0,0
100675,65,Mass,South,24,20000,25293.0,20,0,0,0.0,0.0,0.33,0.0,0
100676,33,Mass,South,108,50000,10960.0,30,0,0,50406.0,1.01,0.79,39821.0,0
100677,48,Mass,East,11,120000,1000.0,15,0,0,37166.0,0.31,0.52,19326.0,0
100678,40,Mass,North,17,20000,19233.0,30,0,0,16503.0,0.83,0.25,4126.0,0
100679,48,Starter,North,175,20000,24742.0,21,0,0,22637.0,1.13,0.22,4980.0,0
100680,28,Mass,West,25,50000,16963.0,23,0,0,38102.0,0.76,0.3,11431.0,0
100681,61,Mass,South,94,50000,14108.0,29,60,0,24296.0,0.49,0.32,7775.0,1
100682,59,Mass,North,21,80000,16645.0,24,0,0,0.0,0.0,0.21,0.0,0
100683,21,Mass,East,84,120000,14850.0,30,0,0,54809.0,0.46,0.64,35078.0,0
100684,23,Mass,East,140,20000,6542.0,33,0,0,21490.0,1.07,0.21,4513.0,0
100685,33,Affluent,South,37,80000,11925.0,22,0,1,15467.0,0.19,0.41,6341.0,0
100686,48,Starter,East,42,50000,22431.0,20,0,1,11096.0,0.22,0.53,5881.0,0
100687,69,Mass,East,145,20000,20734.0,22,0,1,12985.0,0.65,0.33,4285.0,0
100688,45,Mass,South,101,80000,19429.0,24,0,0,43498.0,0.54,0.43,18704.0,0
100689,53,Mass,West,48,50000,9541.0,28,0,1,18228.0,0.36,0.62,11301.0,0
100690,58,Affluent,West,103,50000,16457.0,17,0,0,52561.0,1.05,0.09,4730.0,0
100691,26,Starter,East,28,20000,1000.0,26,0,0,16184.0,0.81,0.23,3722.0,0
100692,64,Mass,West,41,50000,19517.0,26,0,0,33965.0,0.68,0.66,22417.0,0
100693,65,Mass,West,99,50000,30145.0,19,0,0,21059.0,0.42,0.05,1053.0,0
100694,52,Mass,East,47,120000,5470.0,17,0,0,23394.0,0.19,0.55,12867.0,0
100695,65,Mass,West,146,20000,13020.0,16,0,0,45153.0,2.26,0.82,37025.0,0
100696,67,Mass,East,105,50000,20797.0,21,0,0,29597.0,0.59,0.08,2368.0,0
100697,41,Mass,North,124,50000,28649.0,31,0,0,15351.0,0.31,0.22,3377.0,0
100698,36,Mass,South,13,80000,14190.0,22,0,0,38530.0,0.48,0.64,24659.0,0
100699,41,Starter,South,141,80000,12116.0,27,0,0,16215.0,0.2,0.24,3892.0,0
100700,31,Mass,West,100,80000,1264.0,19,0,0,0.0,0.0,0.29,0.0,0
100701,57,Starter,West,31,80000,18879.0,18,0,0,14064.0,0.18,0.51,7173.0,0
100702,56,Mass,West,130,120000,35358.0,18,0,0,33877.0,0.28,0.36,12196.0,0
100703,55,Mass,South,16,50000,20358.0,18,0,0,28302.0,0.57,0.23,6509.0,0
100704,39,Mass,North,137,50000,17811.0,28,0,0,41376.0,0.83,0.34,14068.0,0
100705,40,Mass,North,73,120000,20738.0,17,0,0,17914.0,0.15,0.12,2150.0,0
100706,38,Starter,South,166,200000,17906.0,19,0,0,1080.0,0.01,0.07,76.0,0
100707,67,Mass,North,54,120000,11089.0,20,0,0,4496.0,0.04,0.43,1933.0,0
100708,61,Mass,South,100,50000,24998.0,24,0,0,34106.0,0.68,0.33,11255.0,0
100709,69,Mass,North,109,20000,19919.0,31,0,0,57296.0,2.86,0.08,4584.0,0
100710,34,Affluent,East,87,50000,18150.0,18,0,0,65550.0,1.31,0.22,14421.0,0
100711,35,Starter,East,173,80000,9709.0,24,0,0,0.0,0.0,0.16,0.0,0
100712,51,Mass,South,162,50000,29080.0,21,0,1,17350.0,0.35,0.62,10757.0,0
100713,21,Mass,North,137,50000,23650.0,25,0,0,29950.0,0.6,0.12,3594.0,0
100714,23,Mass,West,8,120000,13300.0,19,0,0,12054.0,0.1,0.53,6389.0,0
100715,36,Starter,North,7,50000,26516.0,21,0,0,34075.0,0.68,0.33,11245.0,0
100716,43,Starter,East,36,120000,13771.0,32,0,1,5226.0,0.04,0.43,2247.0,0
100717,31,Affluent,East,18,50000,11353.0,19,0,0,30569.0,0.61,0.44,13450.0,0
100718,32,Mass,North,3,50000,11543.0,22,30,0,1474.0,0.03,0.24,354.0,1
100719,30,Mass,North,28,50000,2946.0,24,0,0,42928.0,0.86,0.73,31337.0,0
100720,52,Mass,West,70,80000,22008.0,23,0,0,42061.0,0.53,0.28,11777.0,0
100721,36,Mass,West,172,20000,2435.0,16,0,0,40452.0,2.02,0.37,14967.0,0
100722,28,Starter,North,149,20000,7558.0,29,0,0,18862.0,0.94,0.17,3207.0,0
100723,58,Mass,North,28,200000,1000.0,26,0,0,31303.0,0.16,0.5,15652.0,0
100724,32,Mass,North,54,20000,17268.0,21,0,0,43486.0,2.17,0.09,3914.0,0
100725,44,Affluent,North,65,80000,16722.0,27,0,0,26947.0,0.34,0.34,9162.0,0
100726,48,Starter,South,100,80000,15223.0,22,0,0,9776.0,0.12,0.37,3617.0,0
100727,28,Mass,North,21,50000,9138.0,22,30,0,44172.0,0.88,0.26,11485.0,1
100728,48,Mass,West,13,80000,8036.0,33,0,1,26707.0,0.33,0.43,11484.0,0
100729,56,Mass,East,57,20000,21947.0,19,0,0,26055.0,1.3,0.63,16415.0,0
100730,46,Mass,South,49,80000,13320.0,27,0,0,4952.0,0.06,0.02,99.0,0
100731,28,Mass,North,118,50000,20689.0,24,0,0,23728.0,0.47,0.44,10440.0,0
100732,48,Mass,East,54,80000,10475.0,17,0,0,13041.0,0.16,0.55,7173.0,0
100733,48,Mass,South,138,20000,19539.0,13,0,0,21042.0,1.05,0.14,2946.0,0
100734,57,Mass,East,53,80000,29078.0,23,0,0,11527.0,0.14,0.37,4265.0,0
100735,61,Affluent,North,44,20000,22982.0,26,60,0,4796.0,0.24,0.24,1151.0,1
100736,56,Mass,North,47,50000,14494.0,17,0,1,21908.0,0.44,0.6,13145.0,0
100737,47,Mass,West,53,20000,20186.0,27,0,0,29451.0,1.47,0.24,7068.0,0
100738,37,Starter,North,74,20000,15954.0,21,0,1,12245.0,0.61,0.45,5510.0,0
100739,29,Affluent,North,46,120000,18067.0,16,0,0,46316.0,0.39,0.4,18526.0,0
100740,53,Starter,South,13,50000,15232.0,32,0,0,1858.0,0.04,0.46,855.0,0
100741,40,Starter,West,165,120000,16603.0,18,0,0,16386.0,0.14,0.51,8357.0,0
100742,33,Starter,South,102,200000,19803.0,31,0,0,19981.0,0.1,0.38,7593.0,0
100743,48,Mass,East,24,80000,9556.0,20,0,1,31379.0,0.39,0.43,13493.0,0
100744,68,Starter,North,2,20000,9365.0,10,0,0,25654.0,1.28,0.54,13853.0,0
100745,49,Starter,East,81,50000,6197.0,27,0,0,7252.0,0.15,0.48,3481.0,0
100746,33,Starter,South,100,80000,4398.0,20,0,0,9674.0,0.12,0.6,5804.0,0
100747,66,Starter,North,142,50000,7653.0,22,0,0,33955.0,0.68,0.15,5093.0,0
100748,55,Mass,North,138,20000,19355.0,18,0,0,41076.0,2.05,0.44,18073.0,0
100749,26,Mass,South,163,80000,10411.0,18,0,0,35643.0,0.45,0.19,6772.0,0
100750,38,Mass,South,153,120000,22366.0,19,0,0,25190.0,0.21,0.58,14610.0,0
100751,25,Mass,South,131,80000,18295.0,22,0,0,48872.0,0.61,0.18,8797.0,0
100752,67,Mass,South,111,20000,1268.0,18,0,0,24816.0,1.24,0.62,15386.0,0
100753,45,Starter,South,102,80000,23567.0,20,0,0,9723.0,0.12,0.39,3792.0,0
100754,22,Mass,North,17,20000,24892.0,23,0,0,28318.0,1.42,0.6,16991.0,0
100755,30,Affluent,South,12,20000,9552.0,23,0,0,46748.0,2.34,0.71,33191.0,0
100756,50,Mass,North,116,120000,21572.0,20,0,0,29164.0,0.24,0.38,11082.0,0
100757,65,Starter,North,24,20000,10720.0,24,0,0,8487.0,0.42,0.33,2801.0,0
100758,25,Mass,South,29,50000,18830.0,23,0,0,34675.0,0.69,0.45,15604.0,0
100759,53,Mass,South,171,20000,7252.0,21,0,0,28466.0,1.42,0.43,12240.0,0
100760,21,Mass,West,153,120000,2759.0,18,0,0,25573.0,0.21,0.36,9206.0,0
100761,38,Starter,North,122,80000,14746.0,22,0,0,23878.0,0.3,0.63,15043.0,0
100762,52,Starter,South,90,80000,16948.0,26,0,0,28985.0,0.36,0.58,16811.0,0
100763,67,Starter,South,65,80000,14620.0,24,0,0,22812.0,0.29,0.16,3650.0,0
100764,69,Affluent,South,84,20000,7936.0,31,0,1,70682.0,3.53,0.62,43823.0,0
100765,31,Mass,West,119,50000,14601.0,25,0,0,32872.0,0.66,0.05,1644.0,0
100766,41,Starter,West,156,50000,20289.0,17,0,0,0.0,0.0,0.24,0.0,0
100767,46,Starter,East,16,20000,17618.0,28,0,0,13662.0,0.68,0.46,6285.0,0
100768,45,Mass,North,175,50000,19551.0,31,0,0,30523.0,0.61,0.17,5189.0,0
100769,42,Starter,East,104,120000,12304.0,22,0,1,21943.0,0.18,0.41,8997.0,0
100770,47,Starter,South,92,20000,27960.0,27,0,0,40728.0,2.04,0.57,23215.0,0
100771,69,Affluent,West,27,50000,8003.0,32,0,0,43864.0,0.88,0.6,26318.0,0
100772,33,Starter,West,170,20000,22144.0,24,0,0,0.0,0.0,0.36,0.0,0
100773,53,Mass,East,175,20000,28046.0,16,0,0,22074.0,1.1,0.43,9492.0,0
100774,54,Affluent,West,162,120000,22088.0,16,0,0,33146.0,0.28,0.74,24528.0,0
100775,61,Mass,South,165,50000,16279.0,20,0,0,49359.0,0.99,0.21,10365.0,0
100776,55,Starter,West,134,50000,13509.0,24,0,1,7692.0,0.15,0.49,3769.0,0
100777,21,Starter,East,135,80000,26807.0,22,60,1,17453.0,0.22,0.29,5061.0,1
100778,41,Affluent,South,153,20000,5905.0,23,0,0,36282.0,1.81,0.48,17415.0,0
100779,68,Affluent,East,33,50000,9754.0,23,0,0,62551.0,1.25,0.72,45037.0,0
100780,26,Mass,West,55,50000,14621.0,20,0,0,5488.0,0.11,0.19,1043.0,0
100781,48,Starter,East,7,80000,28520.0,21,0,1,4843.0,0.06,0.31,1501.0,0
100782,37,Mass,East,57,200000,21228.0,24,0,1,48034.0,0.24,0.35,16812.0,0
100783,25,Affluent,North,126,80000,9772.0,24,60,0,77529.0,0.97,0.17,13180.0,1
100784,51,Mass,West,12,50000,15362.0,19,0,0,33539.0,0.67,0.09,3019.0,0
100785,25,Affluent,West,16,120000,12778.0,25,0,0,37280.0,0.31,0.61,22741.0,0
100786,58,Affluent,East,43,20000,11967.0,20,0,0,26685.0,1.33,0.35,9340.0,0
100787,23,Mass,North,117,20000,26321.0,27,0,0,19151.0,0.96,0.66,12640.0,0
100788,43,Mass,West,135,20000,6340.0,18,0,0,32966.0,1.65,0.51,16813.0,0
100789,57,Mass,South,111,50000,31675.0,28,0,0,15860.0,0.32,0.21,3331.0,0
100790,57,Starter,East,51,50000,25040.0,21,60,0,20754.0,0.42,0.22,4566.0,1
100791,30,Mass,West,160,80000,27272.0,22,0,0,0.0,0.0,0.29,0.0,0
100792,30,Mass,South,75,120000,14065.0,27,30,0,46327.0,0.39,0.27,12508.0,1
100793,39,Affluent,West,8,50000,16726.0,25,0,0,61193.0,1.22,0.43,26313.0,0
100794,37,Affluent,South,45,50000,5818.0,29,0,0,49614.0,0.99,0.07,3473.0,0
100795,41,Mass,East,59,20000,13540.0,22,0,0,27966.0,1.4,0.48,13424.0,0
100796,34,Starter,West,132,20000,22196.0,21,0,0,24499.0,1.22,0.78,19109.0,0
100797,29,Starter,West,104,80000,29017.0,13,0,0,5782.0,0.07,0.57,3296.0,0
100798,66,Starter,North,157,50000,8589.0,19,0,0,16000.0,0.32,0.48,7680.0,0
100799,21,Mass,East,157,120000,14893.0,24,0,0,17152.0,0.14,0.16,2744.0,0
100800,65,Mass,South,98,20000,16714.0,22,0,0,33499.0,1.67,0.4,13400.0,0
100801,33,Affluent,West,156,20000,6136.0,28,0,0,77603.0,3.88,0.44,34145.0,0
100802,24,Mass,West,79,50000,23026.0,24,90,0,54197.0,1.08,0.44,23847.0,1
100803,21,Affluent,South,124,20000,11846.0,32,0,0,33215.0,1.66,0.56,18600.0,0
100804,69,Affluent,East,172,20000,16339.0,26,0,0,19932.0,1.0,0.41,8172.0,0
100805,60,Mass,North,4,80000,14158.0,31,0,0,26205.0,0.33,0.68,17819.0,0
100806,52,Affluent,North,90,20000,11291.0,26,0,0,42657.0,2.13,0.82,34979.0,0
100807,54,Mass,West,104,80000,17940.0,21,0,0,24730.0,0.31,0.65,16074.0,0
100808,48,Starter,South,137,50000,16167.0,26,0,0,11407.0,0.23,0.28,3194.0,0
100809,51,Mass,West,119,20000,14839.0,19,0,0,30550.0,1.53,0.28,8554.0,0
100810,28,Mass,South,133,50000,11808.0,22,0,0,38527.0,0.77,0.72,27739.0,0
100811,59,Mass,North,56,120000,20716.0,19,0,1,37554.0,0.31,0.46,17275.0,0
100812,46,Mass,East,96,50000,32056.0,25,0,0,20873.0,0.42,0.16,3340.0,0
100813,54,Mass,South,178,80000,19189.0,24,0,0,20005.0,0.25,0.12,2401.0,0
100814,23,Mass,North,75,20000,26467.0,25,0,0,37599.0,1.88,0.5,18800.0,0
100815,32,Mass,West,143,80000,6183.0,28,0,1,38729.0,0.48,0.21,8133.0,0
100816,21,Mass,South,32,20000,19341.0,18,0,0,22100.0,1.1,0.14,3094.0,0
100817,64,Mass,East,28,80000,8672.0,22,0,0,4192.0,0.05,0.37,1551.0,0
100818,25,Mass,West,22,80000,5446.0,20,90,0,24890.0,0.31,0.35,8712.0,1
100819,50,Starter,West,17,120000,11715.0,15,0,0,10784.0,0.09,0.63,6794.0,0
100820,50,Mass,North,59,50000,28131.0,18,0,0,55081.0,1.1,0.51,28091.0,0
100821,37,Starter,South,90,20000,26075.0,18,0,0,16208.0,0.81,0.43,6969.0,0
100822,68,Mass,West,106,20000,20066.0,26,0,0,21601.0,1.08,0.18,3888.0,0
100823,67,Mass,East,26,120000,4972.0,23,0,0,22159.0,0.18,0.7,15511.0,0
100824,43,Mass,South,25,50000,16332.0,22,0,0,48337.0,0.97,0.62,29969.0,0
100825,35,Mass,East,138,80000,20564.0,23,60,0,27476.0,0.34,0.84,23080.0,1
100826,57,Affluent,West,45,20000,19492.0,22,0,0,65128.0,3.26,0.56,36472.0,0
100827,41,Affluent,East,83,50000,2328.0,27,0,0,23843.0,0.48,0.33,7868.0,0
100828,34,Affluent,North,11,20000,10432.0,16,0,0,50215.0,2.51,0.23,11549.0,0
100829,22,Affluent,East,104,200000,17455.0,20,0,0,33436.0,0.17,0.51,17052.0,0
100830,31,Starter,South,68,80000,22558.0,22,0,0,13053.0,0.16,0.57,7440.0,0
100831,59,Starter,East,95,120000,1000.0,31,0,0,27724.0,0.23,0.08,2218.0,0
100832,58,Mass,East,156,50000,16622.0,18,0,0,33763.0,0.68,0.36,12155.0,0
100833,54,Starter,North,65,80000,19216.0,20,0,0,23549.0,0.29,0.08,1884.0,0
100834,58,Mass,East,49,80000,25222.0,21,0,0,24252.0,0.3,0.36,8731.0,0
100835,54,Mass,East,175,50000,23889.0,18,0,0,32382.0,0.65,0.62,20077.0,0
100836,38,Mass,West,52,120000,22952.0,16,0,0,32204.0,0.27,0.55,17712.0,0
100837,50,Mass,West,102,120000,11201.0,23,0,1,32383.0,0.27,0.05,1619.0,0
100838,35,Mass,South,57,120000,1782.0,32,0,0,29723.0,0.25,0.46,13673.0,0
100839,47,Mass,West,47,80000,14659.0,16,0,0,41032.0,0.51,0.15,6155.0,0
100840,54,Affluent,West,159,50000,26514.0,28,0,0,44350.0,0.89,0.18,7983.0,0
100841,58,Mass,West,174,50000,29844.0,32,0,0,13331.0,0.27,0.52,6932.0,0
100842,53,Affluent,West,26,200000,24040.0,20,0,0,26884.0,0.13,0.32,8603.0,0
100843,44,Starter,North,114,20000,21649.0,24,0,0,26065.0,1.3,0.15,3910.0,0
100844,35,Affluent,West,5,80000,21227.0,15,0,0,34340.0,0.43,0.39,13393.0,0
100845,50,Mass,North,84,80000,13273.0,19,30,0,40941.0,0.51,0.42,17195.0,1
100846,62,Mass,North,52,80000,16894.0,24,0,0,15549.0,0.19,0.14,2177.0,0
100847,37,Starter,West,105,200000,32187.0,17,0,0,18155.0,0.09,0.4,7262.0,0
100848,25,Mass,East,54,50000,9988.0,19,0,1,18447.0,0.37,0.43,7932.0,0
100849,49,Starter,North,161,50000,31726.0,12,60,0,17510.0,0.35,0.59,10331.0,1
100850,24,Starter,East,178,20000,15263.0,25,0,0,16794.0,0.84,0.7,11756.0,0
100851,30,Mass,East,166,50000,29266.0,18,60,0,29717.0,0.59,0.36,10698.0,1
100852,37,Mass,West,155,50000,6042.0,24,30,0,26372.0,0.53,0.5,13186.0,1
100853,30,Mass,South,15,50000,22980.0,27,0,0,40403.0,0.81,0.32,12929.0,0
100854,37,Affluent,West,61,120000,11737.0,17,0,0,55212.0,0.46,0.38,20981.0,0
100855,40,Mass,South,122,120000,5970.0,22,90,0,1627.0,0.01,0.6,976.0,1
100856,44,Mass,South,21,20000,19858.0,24,0,1,24233.0,1.21,0.62,15024.0,0
100857,25,Starter,West,46,50000,26581.0,21,0,1,14130.0,0.28,0.49,6924.0,0
100858,54,Mass,West,134,120000,10818.0,19,0,1,29194.0,0.24,0.65,18976.0,0
100859,26,Mass,South,38,20000,5258.0,26,0,0,49513.0,2.48,0.38,18815.0,0
100860,22,Affluent,West,62,20000,17219.0,23,0,0,27976.0,1.4,0.18,5036.0,0
100861,33,Affluent,South,86,20000,17257.0,16,0,0,58307.0,2.92,0.36,20991.0,0
100862,63,Mass,East,78,80000,22661.0,17,0,0,19710.0,0.25,0.36,7096.0,0
100863,63,Starter,West,46,20000,26072.0,23,0,1,11597.0,0.58,0.47,5451.0,0
100864,68,Affluent,East,141,200000,17495.0,32,0,0,51647.0,0.26,0.27,13945.0,0
100865,31,Mass,North,3,50000,33772.0,25,0,1,25397.0,0.51,0.44,11175.0,0
100866,67,Starter,East,6,50000,19906.0,15,0,0,7068.0,0.14,0.36,2544.0,0
100867,43,Starter,East,93,20000,15055.0,16,0,1,24157.0,1.21,0.54,13045.0,0
100868,36,Mass,South,8,50000,4302.0,20,0,1,31449.0,0.63,0.38,11951.0,0
100869,51,Starter,East,172,80000,15767.0,16,0,0,5111.0,0.06,0.02,102.0,0
100870,31,Affluent,West,108,80000,15141.0,19,60,0,59643.0,0.75,0.35,20875.0,1
100871,36,Mass,South,161,80000,26163.0,27,0,0,39720.0,0.5,0.3,11916.0,0
100872,28,Starter,North,75,80000,21931.0,26,0,0,41324.0,0.52,0.85,35125.0,0
100873,24,Affluent,West,77,120000,7975.0,19,30,0,27711.0,0.23,0.63,17458.0,1
100874,60,Mass,North,50,120000,19464.0,21,30,0,24979.0,0.21,0.35,8743.0,1
100875,24,Mass,East,11,80000,23708.0,18,0,1,33719.0,0.42,0.56,18883.0,0
100876,45,Starter,West,95,20000,30988.0,22,0,0,5103.0,0.26,0.21,1072.0,0
100877,23,Starter,West,156,20000,25544.0,13,0,0,8134.0,0.41,0.29,2359.0,0
100878,52,Mass,North,70,20000,24467.0,18,0,0,31884.0,1.59,0.39,12435.0,0
100879,23,Mass,West,169,80000,18511.0,17,0,0,36052.0,0.45,0.81,29202.0,0
100880,47,Mass,West,16,50000,21301.0,18,0,0,9257.0,0.19,0.16,1481.0,0
100881,49,Mass,West,68,50000,28621.0,32,0,0,49505.0,0.99,0.57,28218.0,0
100882,52,Mass,East,99,120000,6671.0,20,0,0,105.0,0.0,0.51,54.0,0
100883,39,Starter,North,48,120000,15030.0,11,0,0,27238.0,0.23,0.23,6265.0,0
